date,rssd_id,product,bank0_b,bank0_s,bank1_b,bank1_s,bank2_b,bank2_s,bank3_b,bank3_s
2021-12-31,595869,Jr Mortgage & HELOC,1.107138914,1.244773095,2.865515352,3.251414947,3.743042601,5.1214889,2.427573302,4.020646625
2022-03-31,595869,Jr Mortgage & HELOC,1.125692502,1.328740239,2.868571185,3.484387159,3.006975881,4.697953381,2.50838756,4.747782511
2022-06-30,595869,Jr Mortgage & HELOC,1.113081905,1.385414495,2.886507902,3.8233936,2.942255381,4.891717013,2.502602986,5.481830071
2022-09-30,595869,Jr Mortgage & HELOC,1.070541434,1.414268929,2.814270367,4.144996127,3.141662061,5.309382931,2.775190976,6.60848932
2022-12-31,595869,Jr Mortgage & HELOC,1.014031092,1.415368924,2.835077441,4.480790606,2.892557683,5.233764649,3.27267145,7.97912508
2023-03-31,595869,Jr Mortgage & HELOC,0.960244534,1.406165127,2.665063928,4.550257819,2.766717357,5.241898234,3.328521523,8.94239388
2023-06-30,595869,Jr Mortgage & HELOC,0.839538834,1.334740474,2.306315835,4.605236251,2.692967033,4.957657011,3.504534431,9.72721101
2023-09-30,595869,Jr Mortgage & HELOC,0.730019592,1.229898766,2.156670024,4.417784615,2.647683022,4.649475845,3.745331958,10.37438426
2023-12-31,595869,Jr Mortgage & HELOC,0.639566808,1.1289598,2.030103956,4.237687864,2.618318591,4.333234868,4.056210535,10.93605409
2024-03-31,595869,Jr Mortgage & HELOC,0.580170616,1.049224109,1.917248014,4.099459535,2.598886133,4.027318753,4.47025884,11.449961
2020-12-31,595869,Comm. & Industrial,14.75294447,14.75294447,10.50552427,10.50552427,14.48016142,14.48016142,4.55060455,4.55060455
2021-03-31,595869,Comm. & Industrial,15.78648035,16.17765419,8.012767156,7.870357635,14.48757301,14.56050892,4.415899593,4.052112192
2021-06-30,595869,Comm. & Industrial,17.3494471,18.52163682,7.692320808,7.439449669,14.11900421,14.74107963,4.572031881,3.843755608
2021-09-30,595869,Comm. & Industrial,18.17515192,20.42964753,7.300311938,6.89803834,13.61033441,14.93615393,4.456342416,3.423872906
2021-12-31,595869,Comm. & Industrial,17.91867105,21.40707461,6.901336992,6.308019579,13.27771588,15.34897771,4.306932752,3.058470184
2022-03-31,595869,Comm. & Industrial,18.64346809,23.48290005,6.200199514,5.392158833,12.63055525,15.49288423,4.078541162,2.697057784
2022-06-30,595869,Comm. & Industrial,19.13468778,25.49203743,6.028324458,4.975560598,12.12023894,15.8769612,4.102924686,2.674973212
2022-09-30,595869,Comm. & Industrial,17.92024266,25.92557507,6.189942326,4.826209625,11.68054672,16.56789572,4.005174533,2.523284727
2022-12-31,595869,Comm. & Industrial,15.79684137,25.18438621,6.242286954,4.568055331,11.42478946,17.272663,4.176309703,2.68016689
2023-03-31,595869,Comm. & Industrial,13.00972281,23.56671564,5.557855875,3.597747656,11.49331897,18.12989447,3.873834887,2.398555887
2023-06-30,595869,Comm. & Industrial,11.61953629,22.84140445,5.506725258,3.401163831,10.9778572,18.22441165,3.74909778,2.528925725
2023-09-30,595869,Comm. & Industrial,10.50166017,21.85214189,5.484554782,3.244036039,10.65322531,17.96218237,3.633505529,2.71134571
2023-12-31,595869,Comm. & Industrial,9.804507312,20.89481144,5.467718765,3.157799915,10.38483458,17.54486383,3.523448072,2.911213756
2024-03-31,595869,Comm. & Industrial,9.287038421,19.82125266,5.45833596,3.145001714,10.14595202,17.02161656,3.424029912,3.106340644
2020-12-31,595869,Comm. Real Estate,7.090016531,7.090016531,1.172815584,1.172815584,2.549133379,2.549133379,8.117742464,8.117742464
2021-03-31,595869,Comm. Real Estate,7.558323276,7.917063816,1.23284814,1.270640452,3.20016233,3.084661554,9.646605402,9.863132658
2021-06-30,595869,Comm. Real Estate,7.571083333,8.440271917,1.380580834,1.55031583,3.661191939,3.366540586,11.65563224,12.35161282
2021-09-30,595869,Comm. Real Estate,7.595675884,9.099112316,1.254369779,1.6158808,4.616009879,4.056419706,13.32540859,14.69601673
2021-12-31,595869,Comm. Real Estate,7.640044143,9.837679394,1.34887411,1.935661369,5.561398932,4.675491255,13.21778755,15.35943253
2022-03-31,595869,Comm. Real Estate,7.713475157,10.66497063,1.430104265,2.26884646,6.437997426,5.180604446,13.02833552,16.01604637
2022-06-30,595869,Comm. Real Estate,7.789637972,11.52315595,1.304109489,2.419898179,6.800020345,5.120600636,14.41493653,18.33356821
2022-09-30,595869,Comm. Real Estate,7.851193647,12.38717783,1.09500167,2.508128633,7.672539621,5.530350908,15.71666896,20.63485222
2022-12-31,595869,Comm. Real Estate,7.913829524,13.14820599,1.033378915,2.707577407,8.340426359,5.763904869,16.3499611,22.15530029
2023-03-31,595869,Comm. Real Estate,7.987093358,13.81328555,0.994279818,2.886923085,8.227589642,5.261411018,14.87151394,21.42344373
2023-06-30,595869,Comm. Real Estate,7.996585479,14.00203065,0.870664269,2.91979222,8.211639211,5.015270632,14.29954801,21.31471793
2023-09-30,595869,Comm. Real Estate,7.982906482,13.92998506,0.782864885,2.8733647,7.916290833,4.604454505,13.63179914,20.76606416
2023-12-31,595869,Comm. Real Estate,7.950224131,13.65741184,0.714839819,2.774158226,7.665008588,4.361498991,13.1502299,20.15338629
2024-03-31,595869,Comm. Real Estate,7.898354937,13.23870042,0.662301011,2.636153232,7.456403232,4.262824737,12.72508829,19.40771946
2020-12-31,599764,Credit Cards,0,0,0,0,0,0,65.09484044,65.09484044
2021-03-31,599764,Credit Cards,0,0,0,0,0,0,69.65415862,68.90503786
2021-06-30,599764,Credit Cards,0,0,0,0,0,0,72.97017706,74.62326542
2021-09-30,599764,Credit Cards,0,0,0,0,0,0,75.5505288,80.90419233
2021-12-31,599764,Credit Cards,0,0,0,0,0,0,77.57064733,87.20488473
2022-03-31,599764,Credit Cards,0,0,0,0,0,0,79.19054452,93.83093924
2022-06-30,599764,Credit Cards,0,0,0,0,0,0,80.57924499,100.7743792
2022-09-30,599764,Credit Cards,0,0,0,0,0,0,81.73675295,108.0071476
2022-12-31,599764,Credit Cards,0,0,0,0,0,0,82.8352241,114.4576749
2023-03-31,599764,Credit Cards,0,0,0,0,0,0,84.06860733,120.2801815
2023-06-30,599764,Credit Cards,0,0,0,0,0,0,80.79226663,122.0706792
2023-09-30,599764,Credit Cards,0,0,0,0,0,0,78.89405095,121.7308531
2023-12-31,599764,Credit Cards,0,0,0,0,0,0,77.52618242,120.5959337
2024-03-31,599764,Credit Cards,0,0,0,0,0,0,76.67775792,119.0240482
2020-12-31,599764,Jr Mortgage & HELOC,4.640727731,4.640727731,1.471407625,1.471407625,15.67086809,15.67086809,13.29624302,13.29624302
2021-03-31,599764,Jr Mortgage & HELOC,5.232732294,5.212672874,1.606915794,1.456839137,16.45957834,14.29295901,15.11478804,15.02787059
2021-06-30,599764,Jr Mortgage & HELOC,5.766575391,6.089593668,1.733225088,1.462332477,17.19492838,13.35910973,16.45077503,17.26924094
2021-09-30,599764,Jr Mortgage & HELOC,6.369329264,7.196612272,1.841219919,1.428725895,18.45683319,12.52671913,17.80140153,19.93191574
2021-12-31,599764,Jr Mortgage & HELOC,7.040513264,8.494960765,1.939269589,1.390212089,19.5661196,11.63362512,18.99041471,22.6609318
2022-03-31,599764,Jr Mortgage & HELOC,7.839807034,10.08561597,2.00838903,1.320480206,22.46486341,12.33139469,18.05902577,23.5663762
2022-06-30,599764,Jr Mortgage & HELOC,8.698232385,12.02275223,2.113441337,1.240715298,24.02431643,11.01625836,19.17503721,27.00961032
2022-09-30,599764,Jr Mortgage & HELOC,9.581064688,14.29843716,2.220036392,1.146787411,25.41988612,9.142924074,20.1477565,30.78541501
2022-12-31,599764,Jr Mortgage & HELOC,10.50773312,16.69941975,2.377952675,1.086096482,26.87452016,7.384431718,21.10044556,34.44771394
2023-03-31,599764,Jr Mortgage & HELOC,11.46560858,19.19052331,2.516188709,1.038418424,28.40953547,6.015741091,21.83781806,37.64487727
2023-06-30,599764,Jr Mortgage & HELOC,11.82724018,21.23029566,2.508445646,1.022422933,28.42755372,5.864793653,20.98680792,39.26829272
2023-09-30,599764,Jr Mortgage & HELOC,12.59461137,23.1231706,2.502738772,1.023661518,28.4263913,5.967717459,21.00696978,40.26075098
2023-12-31,599764,Jr Mortgage & HELOC,13.61167913,25.20479239,2.50634323,1.091650121,28.58699456,7.097345246,21.10447007,40.8627266
2024-03-31,599764,Jr Mortgage & HELOC,14.92855552,27.64898358,2.523520516,1.199987086,28.97222246,8.811543968,21.30555757,41.27228642
2020-12-31,599764,Comm. & Industrial,3.823826364,3.823826364,2.40182158,2.40182158,0.904527263,0.904527263,4.91454491,4.91454491
2021-03-31,599764,Comm. & Industrial,2.923495585,3.311053474,2.363735045,2.648331544,0.981970964,0.901917989,2.348973921,2.254264465
2021-06-30,599764,Comm. & Industrial,3.016409507,3.874462308,2.216615217,2.808784333,1.039794028,0.910121588,2.232898953,2.089268153
2021-09-30,599764,Comm. & Industrial,2.546936771,3.881097267,2.047060674,2.94260257,0.989451535,0.800100925,2.054168689,1.882822839
2021-12-31,599764,Comm. & Industrial,2.255353705,4.022076329,1.787263141,2.957183086,0.969130495,0.727226943,1.916771601,1.736892144
2022-03-31,599764,Comm. & Industrial,2.227218165,4.388780724,1.646091173,3.068550254,1.029134411,0.733075424,1.977645396,1.798751066
2022-06-30,599764,Comm. & Industrial,2.001822542,4.503855117,1.659086626,3.297457106,1.127431838,0.771166557,1.977462707,1.803114303
2022-09-30,599764,Comm. & Industrial,2.1269645,5.14041445,1.690168493,3.713071595,1.253280379,0.807458861,1.266438496,1.090944142
2022-12-31,599764,Comm. & Industrial,2.146501916,5.605883134,1.703709596,4.069657376,1.437612665,0.897934109,1.383302433,1.240688888
2023-03-31,599764,Comm. & Industrial,2.199772354,5.96654389,1.658315017,4.247340025,1.561483134,0.944180083,1.304991503,1.196838441
2023-06-30,599764,Comm. & Industrial,2.21990877,5.967447457,1.54249903,4.137841753,1.472887304,0.845149403,1.237996555,1.218870327
2023-09-30,599764,Comm. & Industrial,2.22962943,5.786117955,1.460775588,3.96989342,1.488500126,0.850801595,1.277079899,1.317033412
2023-12-31,599764,Comm. & Industrial,2.244955587,5.508697593,1.401749791,3.759195128,1.482348792,0.862142464,1.277431543,1.358545618
2024-03-31,599764,Comm. & Industrial,2.278417845,5.17147962,1.355809133,3.521218853,1.458675994,0.871247107,1.256726589,1.364020423
2020-12-31,599764,Comm. Real Estate,6.101463333,6.101463333,7.988648615,7.988648615,0.965077833,0.965077833,5.861540058,5.861540058
2021-03-31,599764,Comm. Real Estate,5.723695851,5.903071274,8.965022322,15.21518403,1.331490229,1.093759335,6.186509769,7.113155093
2021-06-30,599764,Comm. Real Estate,6.267177139,6.692144416,8.013118618,20.73728492,1.555428804,1.108708816,6.230086784,8.329297072
2021-09-30,599764,Comm. Real Estate,5.934841221,6.698237574,8.399663708,27.30764881,1.799395507,1.110222161,6.148037322,9.331648982
2021-12-31,599764,Comm. Real Estate,6.442623986,7.602364368,7.295516452,31.67168857,2.06542403,1.099686668,6.007521551,10.09416701
2022-03-31,599764,Comm. Real Estate,6.449523743,8.042202354,6.281700202,35.65171872,2.355143165,1.089828702,5.869770132,10.80491826
2022-06-30,599764,Comm. Real Estate,6.447263408,8.514858453,5.378468261,38.35735784,2.674761877,1.090378632,5.76193423,11.33320443
2022-09-30,599764,Comm. Real Estate,6.442619994,9.018596143,5.990792511,41.58874246,3.018628156,1.108340567,6.183812539,12.22643129
2022-12-31,599764,Comm. Real Estate,6.44961557,9.484425921,5.326015758,42.70746571,3.400347307,1.168272407,6.045542566,12.37146292
2023-03-31,599764,Comm. Real Estate,5.829784986,9.24876436,6.156982626,44.72350883,3.796655937,1.264395406,5.949478944,12.44078456
2023-06-30,599764,Comm. Real Estate,5.644917846,9.235109926,5.760516361,39.22002606,3.923967045,1.414122677,5.45903695,11.34195785
2023-09-30,599764,Comm. Real Estate,5.068114273,8.704251238,6.12542944,33.81397145,4.11256323,1.624785643,5.206000923,10.21011823
2023-12-31,599764,Comm. Real Estate,4.57810635,8.126762715,6.574255885,28.45449022,4.308642894,1.924928803,5.045207707,9.202731722
2024-03-31,599764,Comm. Real Estate,4.429119358,7.787042174,7.171700493,23.56615814,4.52073681,2.326756553,4.95106741,8.369919881
2020-12-31,601050,Credit Cards,127.7053533,127.7053533,164.0362118,164.0362118,93.65344665,93.65344665,200.1129734,200.1129734
2021-03-31,601050,Credit Cards,129.5059537,128.8730435,158.4993783,158.0568736,96.98256095,92.52836367,203.9653868,203.7919536
2021-06-30,601050,Credit Cards,128.2884199,126.031802,148.6096571,147.1122422,98.95280922,88.67681971,200.6634378,199.7296546
2021-09-30,601050,Credit Cards,126.8194289,122.1294625,135.5495416,132.4832464,101.1539592,84.34442812,194.8888249,192.6924007
2021-12-31,601050,Credit Cards,126.1243369,118.4511457,116.7005068,111.56589,103.4974553,79.67646294,188.597431,184.3110525
2022-03-31,601050,Credit Cards,124.6012228,113.3916455,94.96708188,87.21506305,105.4712501,74.24304738,181.6562138,174.3932503
2022-06-30,601050,Credit Cards,121.6966762,106.5206161,73.9741165,63.12202769,106.795198,68.49368048,171.3711967,160.2288295
2022-09-30,601050,Credit Cards,127.7540978,108.2667218,56.99240018,42.49929078,114.1221263,69.120899,158.7799095,143.0002158
2022-12-31,601050,Credit Cards,127.2804243,103.9052423,43.52664474,24.95270362,115.2926571,63.99904933,146.9141503,126.1651643
2023-03-31,601050,Credit Cards,129.021282,102.1214169,29.46133941,6.337810077,112.9480581,55.70079168,140.4916558,114.7166769
2023-06-30,601050,Credit Cards,129.834143,100.3990428,15.63574753,0,112.3450776,53.99110665,132.9806175,102.2504705
2023-09-30,601050,Credit Cards,130.6951647,100.1852105,3.741771682,0,112.3666118,54.79676256,128.1361741,93.03072486
2023-12-31,601050,Credit Cards,131.6087341,101.0737938,0,0,112.6415783,57.12973789,125.8479214,86.90305563
2024-03-31,601050,Credit Cards,132.5487898,102.8288669,0,0,113.0065471,60.59327162,125.6234223,83.67259097
2020-12-31,601050,Jr Mortgage & HELOC,1.697847756,1.697847756,3.744598511,3.744598511,2.81202098,2.81202098,5.468558178,5.468558178
2021-03-31,601050,Jr Mortgage & HELOC,2.131618429,2.14425443,4.231321148,4.40721508,3.825186049,3.480248302,5.308846949,5.258769534
2021-06-30,601050,Jr Mortgage & HELOC,2.552414236,2.746831478,4.409701027,4.875812929,3.646513237,3.401039165,5.363302567,5.253069187
2021-09-30,601050,Jr Mortgage & HELOC,2.876996298,3.357104558,4.651337676,5.589765447,4.331122404,4.444819301,5.275132293,5.109053693
2021-12-31,601050,Jr Mortgage & HELOC,3.052132882,3.8857817,4.957205471,6.560465925,4.453575517,5.041535845,5.45881034,5.275620107
2022-03-31,601050,Jr Mortgage & HELOC,3.661274828,4.929127888,5.332754154,7.829658809,4.629866966,5.789800555,5.757776601,5.608330649
2022-06-30,601050,Jr Mortgage & HELOC,4.440638913,6.227761289,6.509880426,10.23873643,4.577629379,6.331116016,5.964309779,5.912207268
2022-09-30,601050,Jr Mortgage & HELOC,5.2049211,7.590417355,7.228861472,12.63842095,5.139195572,7.536227667,5.932443447,6.040574748
2022-12-31,601050,Jr Mortgage & HELOC,5.97486262,8.943287876,8.214444017,15.78258855,5.706459031,8.64623092,6.661766635,6.98779093
2023-03-31,601050,Jr Mortgage & HELOC,6.719773909,10.23723258,9.624370346,20.07997535,6.356536869,9.736275432,6.798185718,7.387063312
2023-06-30,601050,Jr Mortgage & HELOC,6.93410442,10.9860939,12.11718373,26.20188596,5.898264587,10.12873553,7.005844471,7.956816198
2023-09-30,601050,Jr Mortgage & HELOC,7.017696185,11.36528524,16.36827938,35.95201982,5.639069052,10.17797264,7.209516468,8.574917097
2023-12-31,601050,Jr Mortgage & HELOC,7.155309183,11.67120816,25.27992132,55.18618377,5.533806112,10.1078388,7.403046956,9.222595395
2024-03-31,601050,Jr Mortgage & HELOC,7.343973571,11.92302957,55.05642864,117.498967,5.547829934,10.04885262,7.609713683,9.874164489
2020-12-31,601050,Comm. & Industrial,3.565335548,3.565335548,2.142505248,2.142505248,35.03423824,35.03423824,7.469528561,7.469528561
2021-03-31,601050,Comm. & Industrial,3.143012206,3.566277685,2.388275028,3.054324701,36.71435882,33.63692405,6.702313166,6.314342613
2021-06-30,601050,Comm. & Industrial,3.140858728,4.067114198,2.664712716,4.201500431,40.80168233,33.81955248,6.039657752,5.292815712
2021-09-30,601050,Comm. & Industrial,3.124575191,4.597813738,2.215781134,4.791047817,42.95763428,31.80436386,5.2448419,4.191412261
2021-12-31,601050,Comm. & Industrial,3.070309016,5.077660101,2.474169371,6.145985581,46.21721303,31.03314969,4.234233413,2.95313786
2022-03-31,601050,Comm. & Industrial,3.038813537,5.585517384,2.053633765,6.828849363,50.71197698,31.83525623,3.243342116,1.808057638
2022-06-30,601050,Comm. & Industrial,3.007932812,6.061255273,2.471136145,8.630992013,51.16492699,28.92028338,3.015474545,1.495749009
2022-09-30,601050,Comm. & Industrial,2.238118152,5.824360358,2.106788816,9.45935291,54.90072277,29.28629152,3.321765221,1.644730803
2022-12-31,601050,Comm. & Industrial,2.252691197,6.284289616,2.486664573,10.77436689,50.63709915,22.36296464,3.255580842,1.459619132
2023-03-31,601050,Comm. & Industrial,1.408638691,5.794112373,2.914727515,12.0184709,51.72068215,21.53689424,3.019615191,1.160081004
2023-06-30,601050,Comm. & Industrial,1.290517433,5.610857586,3.077144006,12.07849529,48.86287248,20.35594265,2.850028559,1.138691387
2023-09-30,601050,Comm. & Industrial,1.211956781,5.310427024,3.242708416,11.76401014,49.48260966,23.86044523,2.777226993,1.27264172
2023-12-31,601050,Comm. & Industrial,1.158190619,4.931237204,3.401262992,11.13165239,48.07528464,26.09170302,2.706090781,1.437229784
2024-03-31,601050,Comm. & Industrial,1.124871364,4.5068037,3.605987463,10.26467253,48.44513654,30.47573927,2.639887349,1.614965157
2020-12-31,601050,Comm. Real Estate,3.233246182,3.233246182,8.316757732,8.316757732,1.981761184,1.981761184,1.549954573,1.549954573
2021-03-31,601050,Comm. Real Estate,3.22638011,3.369350253,6.295994388,8.676256594,2.298593782,2.842294474,1.643938486,1.686454216
2021-06-30,601050,Comm. Real Estate,3.21773218,3.585259238,5.085564819,10.62774535,2.171368181,3.269465886,1.710982096,1.845768079
2021-09-30,601050,Comm. Real Estate,3.576611695,4.236897412,3.792813311,13.01893268,2.005568039,3.632448189,1.767754548,2.02500551
2021-12-31,601050,Comm. Real Estate,3.536292825,4.522709082,2.412860148,15.5103214,2.07070417,4.143837704,1.814670342,2.207824181
2022-03-31,601050,Comm. Real Estate,3.484292026,4.821348254,1.046887177,18.15127322,1.866801717,4.322620156,1.862599383,2.4051404
2022-06-30,601050,Comm. Real Estate,3.432845316,5.140080171,0.803837866,21.83157393,1.837356667,4.588340244,1.919372943,2.627766474
2022-09-30,601050,Comm. Real Estate,3.373439878,5.463601674,0,24.31323865,1.70714389,4.684073935,1.970018785,2.856225817
2022-12-31,601050,Comm. Real Estate,3.31950765,5.746019156,0,26.45302826,1.709562886,4.911652675,2.010327158,3.039636267
2023-03-31,601050,Comm. Real Estate,3.26951615,5.979296254,0,29.26383745,1.582227532,4.915181318,2.045969106,3.191937281
2023-06-30,601050,Comm. Real Estate,3.201101877,6.025764713,0,29.60430573,1.378931603,4.524139926,1.957423091,3.1707101
2023-09-30,601050,Comm. Real Estate,3.134761263,5.956279704,0,28.41963106,1.235108664,4.109245737,1.888578617,3.105067732
2023-12-31,601050,Comm. Real Estate,3.070815315,5.797499175,0,26.41194825,1.129428354,3.690513984,1.832997921,3.012882839
2024-03-31,601050,Comm. Real Estate,3.007565994,5.573198166,0,23.87856304,1.046279737,3.284482357,1.786632682,2.901220974
2020-12-31,601416,Credit Cards,85.73312816,85.73312816,0,0,0,0,65.09484044,65.09484044
2021-03-31,601416,Credit Cards,85.73439769,73.83778525,0,0,0,0,69.65415862,68.90503786
2021-06-30,601416,Credit Cards,86.79977209,60.86071212,0,0,0,0,72.97017706,74.62326542
2021-09-30,601416,Credit Cards,88.96569078,49.27743465,0,0,0,0,75.5505288,80.90419233
2021-12-31,601416,Credit Cards,92.29538382,39.53286601,0,0,0,0,77.57064733,87.20488473
2022-03-31,601416,Credit Cards,97.48317132,29.99857865,0,0,0,0,79.19054452,93.83093924
2022-06-30,601416,Credit Cards,104.4988099,24.35939384,0,0,0,0,80.57924499,100.7743792
2022-09-30,601416,Credit Cards,112.534429,19.54838316,0,0,0,0,81.73675295,108.0071476
2022-12-31,601416,Credit Cards,122.851002,17.88787816,0,0,0,0,82.8352241,114.4576749
2023-03-31,601416,Credit Cards,134.4938617,16.38304781,0,0,0,0,84.06860733,120.2801815
2023-06-30,601416,Credit Cards,148.8907618,31.74066613,0,0,0,0,80.79226663,122.0706792
2023-09-30,601416,Credit Cards,163.580154,51.6362295,0,0,0,0,78.89405095,121.7308531
2023-12-31,601416,Credit Cards,180.1197988,71.68806548,0,0,0,0,77.52618242,120.5959337
2024-03-31,601416,Credit Cards,192.6171048,94.31856206,0,0,0,0,76.67775792,119.0240482
2020-12-31,601416,Jr Mortgage & HELOC,1.424918033,1.424918033,4.949963468,4.949963468,0.377065745,0.377065745,5.355444427,5.355444427
2021-03-31,601416,Jr Mortgage & HELOC,1.534430287,1.522118283,5.461577549,5.507961556,0.421383039,0.395783561,7.708105643,7.705650966
2021-06-30,601416,Jr Mortgage & HELOC,1.639998752,1.666033172,5.793680784,6.344023865,0.348005599,0.293717058,9.474009147,10.46655259
2021-09-30,601416,Jr Mortgage & HELOC,1.96260895,2.037468447,6.371974793,7.623249747,0.391352735,0.306287921,11.26611443,13.59275667
2021-12-31,601416,Jr Mortgage & HELOC,2.305180007,2.432065316,7.283643176,9.341932392,0.432005135,0.323204786,11.42898728,15.22383014
2022-03-31,601416,Jr Mortgage & HELOC,2.638432309,2.822041017,7.526479726,10.49739813,0.468932805,0.336134403,12.71676562,18.0996013
2022-06-30,601416,Jr Mortgage & HELOC,2.733857687,2.989521492,7.654764914,11.69760138,0.508707867,0.342938445,13.76311625,20.98939323
2022-09-30,601416,Jr Mortgage & HELOC,2.801537971,3.140906521,7.674318256,12.91156436,0.55139804,0.347879303,15.08064068,24.48615643
2022-12-31,601416,Jr Mortgage & HELOC,2.850610044,3.258306814,7.628049307,13.91527946,0.596968706,0.354871796,14.74349364,25.99438011
2023-03-31,601416,Jr Mortgage & HELOC,2.875922752,3.338017089,7.5322433,14.70700081,0.64679977,0.367832253,14.30815279,27.08842867
2023-06-30,601416,Jr Mortgage & HELOC,2.802563966,3.319857371,6.957079367,14.82301261,0.65391213,0.373180083,13.12835931,27.14328668
2023-09-30,601416,Jr Mortgage & HELOC,2.755414542,3.265657813,6.584979746,14.55803991,0.655084894,0.38306087,12.37765209,26.47178818
2023-12-31,601416,Jr Mortgage & HELOC,2.712253036,3.205523971,6.268113514,14.10865416,0.659907783,0.405444908,11.72971843,25.50365149
2024-03-31,601416,Jr Mortgage & HELOC,2.670487153,3.144295877,5.980242318,13.5309063,0.668567078,0.430458088,11.13391242,24.34746415
2020-12-31,601416,Comm. & Industrial,7.830573902,7.830573902,26.06436024,26.06436024,7.145935785,7.145935785,2.008196824,2.008196824
2021-03-31,601416,Comm. & Industrial,5.817150791,5.807649515,26.28385501,25.05802389,7.023465243,6.759895837,1.918349336,1.85391359
2021-06-30,601416,Comm. & Industrial,5.911755355,5.884675078,26.51365716,23.96138361,6.627760785,6.2092243,1.727490241,1.880697198
2021-09-30,601416,Comm. & Industrial,5.842890737,5.791213392,14.68276043,10.85132147,6.716958407,6.18114274,1.379083941,1.768679149
2021-12-31,601416,Comm. & Industrial,5.769172964,5.695554853,15.71613003,10.70790494,6.865407522,6.190253319,1.408557626,2.014797349
2022-03-31,601416,Comm. & Industrial,2.571336652,2.470595695,9.498342541,3.458515316,6.444540821,5.620019867,1.282997752,2.094560611
2022-06-30,601416,Comm. & Industrial,2.725523479,2.592164549,10.56173867,3.748627894,6.533686529,5.571788186,1.23401485,2.280525175
2022-09-30,601416,Comm. & Industrial,3.025557285,2.850325027,11.66214815,3.907666601,6.792586826,5.685250305,1.314190412,2.716774914
2022-12-31,601416,Comm. & Industrial,3.328581723,3.106313325,12.98913989,4.436263812,6.536181734,5.313664083,1.223981548,2.95990084
2023-03-31,601416,Comm. & Industrial,3.216411775,2.913529786,12.69710483,3.642055725,5.023420053,3.715688006,1.076113867,3.045547599
2023-06-30,601416,Comm. & Industrial,3.224168052,2.84835227,12.88803564,4.259285991,4.792532541,3.549005864,0.861061374,3.04840006
2023-09-30,601416,Comm. & Industrial,3.240542845,2.792910506,12.467426,4.482112097,4.629764361,3.405069996,0.741035997,2.914109165
2023-12-31,601416,Comm. & Industrial,3.259061591,2.746517299,12.23346778,5.006129915,4.472371091,3.260599005,0.636178292,2.744018623
2024-03-31,601416,Comm. & Industrial,3.283580834,2.702257006,12.00568798,5.651962754,4.310913253,3.14737734,0.537252443,2.558133713
2020-12-31,601416,Comm. Real Estate,15.61044976,15.61044976,7.988648615,7.988648615,6.101463333,6.101463333,0.965077833,0.965077833
2021-03-31,601416,Comm. Real Estate,15.57754572,15.55445631,8.965022322,15.21518403,5.723695851,5.903071274,1.331490229,1.093759335
2021-06-30,601416,Comm. Real Estate,15.95692064,15.76987936,8.013118618,20.73728492,6.267177139,6.692144416,1.555428804,1.108708816
2021-09-30,601416,Comm. Real Estate,16.77093291,16.37787959,8.399663708,27.30764881,5.934841221,6.698237574,1.799395507,1.110222161
2021-12-31,601416,Comm. Real Estate,14.84414277,14.17835998,7.295516452,31.67168857,6.442623986,7.602364368,2.06542403,1.099686668
2022-03-31,601416,Comm. Real Estate,15.30671831,14.24962493,6.281700202,35.65171872,6.449523743,8.042202354,2.355143165,1.089828702
2022-06-30,601416,Comm. Real Estate,9.205677011,7.657035329,5.378468261,38.35735784,6.447263408,8.514858453,2.674761877,1.090378632
2022-09-30,601416,Comm. Real Estate,9.354089706,7.204790188,5.990792511,41.58874246,6.442619994,9.018596143,3.018628156,1.108340567
2022-12-31,601416,Comm. Real Estate,9.888673784,7.094973791,5.326015758,42.70746571,6.44961557,9.484425921,3.400347307,1.168272407
2023-03-31,601416,Comm. Real Estate,10.60895951,7.133730944,6.156982626,44.72350883,5.829784986,9.24876436,3.796655937,1.264395406
2023-06-30,601416,Comm. Real Estate,10.60908098,6.453978397,5.760516361,39.22002606,5.644917846,9.235109926,3.923967045,1.414122677
2023-09-30,601416,Comm. Real Estate,10.61756394,5.904157115,6.12542944,33.81397145,5.068114273,8.704251238,4.11256323,1.624785643
2023-12-31,601416,Comm. Real Estate,10.63990342,5.419864667,6.574255885,28.45449022,4.57810635,8.126762715,4.308642894,1.924928803
2024-03-31,601416,Comm. Real Estate,10.68632207,5.019858344,7.171700493,23.56615814,4.429119358,7.787042174,4.52073681,2.326756553
2020-12-31,606046,Credit Cards,99.53837276,99.53837276,83.77581121,83.77581121,58.08577001,58.08577001,92.13974116,92.13974116
2021-03-31,606046,Credit Cards,98.00138763,98.01414969,91.17436791,89.37468613,58.87379575,60.69694752,92.28843777,94.32996843
2021-06-30,606046,Credit Cards,94.37752405,94.65782123,88.81803291,84.79096496,58.64922323,62.63442259,90.35212842,94.791765
2021-09-30,606046,Credit Cards,92.16615844,92.89235763,87.71754506,81.18900365,59.48639878,65.48638149,89.24765059,96.27852547
2021-12-31,606046,Credit Cards,95.38064407,96.68409023,88.09173316,78.7030785,60.08041462,67.68462543,89.81426298,99.57915182
2022-03-31,606046,Credit Cards,97.19487854,99.23717006,79.28526832,66.72632673,61.45551986,70.26163269,89.35030465,101.9249586
2022-06-30,606046,Credit Cards,98.59718494,101.5198437,81.97663488,66.523618,63.06267332,72.7359093,86.7764341,101.931709
