rssd_id,portfolio,Peer,state,present,peer_rssd_id,Assets,color,Size,loc_x,loc_y,name
35301,Comm. Real Estate,bank0,Massachusetts,2,35301,268,#000000,12,38,23,STATE STREET B&TC
35301,Comm. Real Estate,bank1,Ohio,1,489623,9,#fffb00,10,-5,35,PARK NB
35301,Comm. Real Estate,bank2,Nebraska,1,913856,6,#ff00ff,6,-70,27,PINNACLE BK
35301,Comm. Real Estate,bank3,Illinois,1,2239288,8,#1900ff,8,-27,37,WINTRUST BK NA
35570,Comm. Real Estate,bank0,New Jersey,2,35570,26,#000000,6,28,35,INVESTORS BK
35570,Comm. Real Estate,bank1,Texas,1,60143,83,#fffb00,10,-60,60,COMERICA BK
35570,Comm. Real Estate,bank2,California,1,197478,50,#ff00ff,8,-145,40,EAST WEST BK
35570,Comm. Real Estate,bank3,Alabama,1,233031,144,#1900ff,12,-16,52,REGIONS BK
37435,Comm. Real Estate,bank0,Georgia,2,37435,1,#000000,8,-5,55,UNITED BK
37435,Comm. Real Estate,bank1,Tennessee,1,150035,1,#fffb00,8,-15,47,FIRST FARMERS & MRCH B
37435,Comm. Real Estate,bank2,Texas,1,613950,2,#ff00ff,12,-60,60,DBA FIRST CONVENIENCE BK
37435,Comm. Real Estate,bank3,North Dakota,1,971959,1,#1900ff,8,-65,2,AMERICAN BK CTR
37640,Comm. Real Estate,bank0,Indiana,2,37640,4,#000000,12,-13,33,GERMAN AMER BK
37640,Comm. Real Estate,bank1,Massachusetts,1,736206,3,#fffb00,8,38,23,CAMBRIDGE TC
37640,Comm. Real Estate,bank2,Kansas,1,1009354,3,#ff00ff,8,-60,38,SECURITY BK OF KANSAS CITY
37640,Comm. Real Estate,bank3,California,1,1436204,2,#1900ff,6,-145,40,BANK OF MARIN
42420,Comm. Real Estate,bank0,Pennsylvania,2,42420,9,#000000,10,15,30,FIRST COMMONWEALTH BK
42420,Comm. Real Estate,bank1,New York,1,23504,6,#fffb00,6,28,18,BNB BK
42420,Comm. Real Estate,bank2,North Carolina,1,216922,7,#ff00ff,8,9,48,FIRST BK
42420,Comm. Real Estate,bank3,Massachusetts,1,964700,9,#1900ff,10,38,23,BOSTON PRIVATE B&TC
42448,Comm. Real Estate,bank0,Arkansas,2,42448,1,#000000,8,-42,48,FIRST NB
42448,Comm. Real Estate,bank1,Ohio,1,214414,1,#fffb00,8,-5,35,FARMERS & MRCH ST BK
42448,Comm. Real Estate,bank2,Alabama,1,539032,1,#ff00ff,8,-16,52,BANK INDEP
42448,Comm. Real Estate,bank3,Minnesota,1,751656,1,#1900ff,8,-45,5,FRANDSEN B&T
45560,Comm. Real Estate,bank0,Texas,2,45560,2,#000000,8,-60,60,JEFFERSON BK
45560,Comm. Real Estate,bank1,Arkansas,1,397540,1,#fffb00,6,-42,48,FIRST NB OF FORT SMITH
45560,Comm. Real Estate,bank2,South Dakota,1,441256,2,#ff00ff,8,-65,15,FIRST DAKOTA NB
45560,Comm. Real Estate,bank3,Colorado,1,828651,3,#1900ff,12,-85,38,ANB BK
56351,Comm. Real Estate,bank0,Texas,2,56351,2,#000000,8,-60,60,VERABANK NA
56351,Comm. Real Estate,bank1,South Dakota,1,256553,3,#fffb00,12,-65,15,DACOTAH BK
56351,Comm. Real Estate,bank2,New Jersey,1,1412619,1,#ff00ff,6,28,35,1ST CONSTITUTION BK
56351,Comm. Real Estate,bank3,Indiana,1,2132941,2,#1900ff,8,-13,33,NATIONAL BK OF INDIANAPOLIS
58243,Comm. Real Estate,bank0,Wisconsin,2,58243,6,#000000,8,-30,15,JOHNSON BK
58243,Comm. Real Estate,bank1,Illinois,1,129732,6,#fffb00,8,-27,37,BYLINE BK
58243,Comm. Real Estate,bank2,Texas,1,470050,10,#ff00ff,12,-60,60,FIRST FNCL BK NA
58243,Comm. Real Estate,bank3,Rhode Island,1,816603,5,#1900ff,6,40,30,WASHINGTON TC OF WESTERLY
58971,Comm. Real Estate,bank0,Washington,2,58971,9,#000000,12,-138,0,WASHINGTON TR BK
58971,Comm. Real Estate,bank1,Pennsylvania,1,765019,5,#fffb00,6,15,30,BRYN MAWR TC
58971,Comm. Real Estate,bank2,Iowa,1,811046,5,#ff00ff,6,-38,23,BANKERS TC
58971,Comm. Real Estate,bank3,Oklahoma,1,1386251,8,#1900ff,10,-55,46,BANCFIRST
59316,Comm. Real Estate,bank0,Pennsylvania,2,59316,1,#000000,8,15,30,WAYNE BK
59316,Comm. Real Estate,bank1,Wisconsin,1,163549,1,#fffb00,8,-30,15,INCREDIBLEBANK
59316,Comm. Real Estate,bank2,New York,1,521804,1,#ff00ff,8,28,18,MAHOPAC BK
59316,Comm. Real Estate,bank3,California,1,2717012,1,#1900ff,8,-145,40,PACIFIC MERC BK
60143,Comm. Real Estate,bank0,Texas,2,60143,83,#000000,12,-60,60,COMERICA BK
60143,Comm. Real Estate,bank1,New Jersey,1,35570,26,#fffb00,6,28,35,INVESTORS BK
60143,Comm. Real Estate,bank2,Arkansas,1,107244,26,#ff00ff,6,-42,48,BANK OZK
60143,Comm. Real Estate,bank3,Florida,1,1929247,37,#1900ff,10,0,63,SOUTH ST BK NA
61122,Comm. Real Estate,bank0,Maryland,2,61122,1,#000000,8,22,38,FIRST UNITED B&TR
61122,Comm. Real Estate,bank1,Minnesota,1,141556,2,#fffb00,12,-45,5,STEARNS BK NA
61122,Comm. Real Estate,bank2,Missouri,1,290052,1,#ff00ff,8,-38,38,CENTRAL BK OF THE OZARKS
61122,Comm. Real Estate,bank3,Illinois,1,1459717,1,#1900ff,8,-27,37,FCB BKS
63069,Comm. Real Estate,bank0,California,2,63069,72,#000000,10,-145,40,CITY NB
63069,Comm. Real Estate,bank1,Illinois,1,75633,151,#fffb00,12,-27,37,BMO HARRIS BK NA
63069,Comm. Real Estate,bank2,California,1,494261,28,#ff00ff,6,-153,30,PACIFIC WESTERN BK
63069,Comm. Real Estate,bank3,Florida,1,1929247,37,#1900ff,8,0,63,SOUTH ST BK NA
65858,Comm. Real Estate,bank0,Kansas,2,65858,2,#000000,10,-60,38,EMPRISE BK
65858,Comm. Real Estate,bank1,Ohio,1,214414,1,#fffb00,6,-5,35,FARMERS & MRCH ST BK
65858,Comm. Real Estate,bank2,Alabama,1,539032,1,#ff00ff,6,-16,52,BANK INDEP
65858,Comm. Real Estate,bank3,North Dakota,1,933256,2,#1900ff,10,-65,2,ALERUS FNCL NA
69333,Comm. Real Estate,bank0,Mississippi,2,69333,1,#000000,6,-28,53,CITIZENS NB OF MERIDIAN
69333,Comm. Real Estate,bank1,Iowa,1,674849,1,#fffb00,6,-38,23,LUANA SVG BK
69333,Comm. Real Estate,bank2,Michigan,1,2634351,2,#ff00ff,10,-8,16,MACATAWA BK
69333,Comm. Real Estate,bank3,Wisconsin,1,2693264,2,#1900ff,10,-30,15,TOWN BK NA
74140,Comm. Real Estate,bank0,Michigan,2,74140,1,#000000,8,-8,16,ISABELLA BK
74140,Comm. Real Estate,bank1,Indiana,1,139843,2,#fffb00,12,-13,33,FIRST FARMERS B&TC
74140,Comm. Real Estate,bank2,Michigan,1,324340,1,#ff00ff,8,-12,20,CHOICEONE BK
74140,Comm. Real Estate,bank3,California,1,783161,1,#1900ff,8,-145,40,FIRST NORTHERN BK
75633,Comm. Real Estate,bank0,Illinois,2,75633,151,#000000,12,-27,37,BMO HARRIS BK NA
75633,Comm. Real Estate,bank1,California,1,63069,72,#fffb00,10,-145,40,CITY NB
75633,Comm. Real Estate,bank2,California,1,494261,28,#ff00ff,6,-153,30,PACIFIC WESTERN BK
75633,Comm. Real Estate,bank3,Tennessee,1,2925666,33,#1900ff,8,-15,47,PINNACLE BK
77851,Comm. Real Estate,bank0,South Dakota,2,77851,2,#000000,8,-65,15,FIRST B&T
77851,Comm. Real Estate,bank1,North Carolina,1,584920,2,#fffb00,8,9,48,FIDELITY BK
77851,Comm. Real Estate,bank2,Maryland,1,697978,2,#ff00ff,8,22,38,COMMUNITY BK OF THE CHESAPEAKE
77851,Comm. Real Estate,bank3,Pennsylvania,1,786612,3,#1900ff,12,15,30,MID PENN BK
83638,Comm. Real Estate,bank0,Florida,2,83638,7,#000000,6,0,63,AMERANT BK NA
83638,Comm. Real Estate,bank1,Tennessee,1,436159,11,#fffb00,10,-15,47,FIRSTBANK
83638,Comm. Real Estate,bank2,Missouri,1,601050,31,#ff00ff,12,-38,38,COMMERCE BK
83638,Comm. Real Estate,bank3,Pennsylvania,1,936426,9,#1900ff,8,15,30,S&T BK
100562,Comm. Real Estate,bank0,California,2,100562,7,#000000,8,-145,40,TRI CTY BK
100562,Comm. Real Estate,bank1,New York,1,101019,7,#fffb00,8,28,18,BANK LEUMI USA
100562,Comm. Real Estate,bank2,Missouri,1,572374,5,#ff00ff,6,-38,38,GREAT SOUTHERN BK
100562,Comm. Real Estate,bank3,Hawaii,1,795968,20,#1900ff,12,-160,50,BANK OF HAWAII
101019,Comm. Real Estate,bank0,New York,2,101019,7,#000000,8,28,18,BANK LEUMI USA
101019,Comm. Real Estate,bank1,California,1,100562,7,#fffb00,8,-145,40,TRI CTY BK
101019,Comm. Real Estate,bank2,Missouri,1,572374,5,#ff00ff,6,-38,38,GREAT SOUTHERN BK
101019,Comm. Real Estate,bank3,Hawaii,1,795968,20,#1900ff,12,-160,50,BANK OF HAWAII
106359,Comm. Real Estate,bank0,Oklahoma,2,106359,2,#000000,8,-55,46,FIRST FIDELITY BK
106359,Comm. Real Estate,bank1,New York,1,245016,1,#fffb00,6,28,18,HABIB AMER BK
106359,Comm. Real Estate,bank2,Illinois,1,671334,2,#ff00ff,8,-27,37,REPUBLIC BK OF CHICAGO
106359,Comm. Real Estate,bank3,Illinois,1,2119773,3,#1900ff,12,-23,33,HINSDALE B&TC NA
107244,Comm. Real Estate,bank0,Arkansas,2,107244,26,#000000,6,-42,48,BANK OZK
107244,Comm. Real Estate,bank1,New Jersey,1,35570,26,#fffb00,6,28,35,INVESTORS BK
107244,Comm. Real Estate,bank2,Texas,1,60143,83,#ff00ff,12,-60,60,COMERICA BK
107244,Comm. Real Estate,bank3,Florida,1,1929247,37,#1900ff,10,0,63,SOUTH ST BK NA
112163,Comm. Real Estate,bank0,Texas,2,112163,2,#000000,8,-60,60,GUARANTY B&TC NA
112163,Comm. Real Estate,bank1,Illinois,1,850036,5,#fffb00,12,-27,37,FIRST AMER BK
112163,Comm. Real Estate,bank2,Texas,1,1447639,2,#ff00ff,8,-70,55,WESTSTAR BK
112163,Comm. Real Estate,bank3,Virginia,1,2353595,2,#1900ff,8,15,42,FIRST CMNTY BK
112837,Comm. Real Estate,bank0,Virginia,2,112837,360,#000000,6,15,42,CAPITAL ONE NA
112837,Comm. Real Estate,bank1,Delaware,1,497404,388,#fffb00,8,28,38,T D BK NA
112837,Comm. Real Estate,bank2,Ohio,1,504713,530,#ff00ff,12,-5,35,U S BK NA
112837,Comm. Real Estate,bank3,Delaware,1,817824,457,#1900ff,10,25,35,PNC BK NA
114260,Comm. Real Estate,bank0,Alaska,2,114260,4,#000000,8,-165,0,FIRST NB ALASKA
114260,Comm. Real Estate,bank1,Colorado,1,260055,5,#fffb00,10,-85,38,ALPINE BK
114260,Comm. Real Estate,bank2,West Virginia,1,1011526,5,#ff00ff,10,5,40,CITY NB OF WV
114260,Comm. Real Estate,bank3,New York,1,1015560,2,#1900ff,6,28,18,INDUSTRIAL & CMRL BK
121642,Comm. Real Estate,bank0,Mississippi,2,121642,4,#000000,8,-28,53,BANKPLUS
121642,Comm. Real Estate,bank1,Illinois,1,773247,6,#fffb00,12,-27,37,MIDLAND ST BK
121642,Comm. Real Estate,bank2,Mississippi,1,2385514,5,#ff00ff,10,-29,58,FIRST NAT BKG ASSN
121642,Comm. Real Estate,bank3,New Jersey,1,2954059,2,#1900ff,6,28,35,BCB CMNTY BK
122854,Comm. Real Estate,bank0,Texas,2,122854,17,#000000,6,-60,60,INDEPENDENT BK
122854,Comm. Real Estate,bank1,Pennsylvania,1,474919,25,#fffb00,10,15,30,FULTON BK NA
122854,Comm. Real Estate,bank2,Texas,1,664756,33,#ff00ff,12,-70,55,PROSPERITY BK
122854,Comm. Real Estate,bank3,Virginia,1,693224,19,#1900ff,8,15,42,ATLANTIC UNION BK
128904,Comm. Real Estate,bank0,Massachusetts,2,128904,15,#000000,8,38,23,EASTERN BK
128904,Comm. Real Estate,bank1,New York,1,214807,46,#fffb00,12,28,18,DEUTSCHE BK TC AMERICAS
128904,Comm. Real Estate,bank2,Oklahoma,1,509950,10,#ff00ff,6,-55,46,FIRST UNITED B&TC
128904,Comm. Real Estate,bank3,Nebraska,1,527954,24,#1900ff,10,-70,27,FIRST NB OF OMAHA
129732,Comm. Real Estate,bank0,Illinois,2,129732,6,#000000,8,-27,37,BYLINE BK
129732,Comm. Real Estate,bank1,Missouri,1,169653,6,#fffb00,8,-38,38,FIRST BK
129732,Comm. Real Estate,bank2,Texas,1,470050,10,#ff00ff,12,-60,60,FIRST FNCL BK NA
129732,Comm. Real Estate,bank3,Indiana,1,874845,5,#1900ff,6,-13,33,LAKE CITY BK
130541,Comm. Real Estate,bank0,Indiana,2,130541,5,#000000,10,-13,33,HORIZON BK
130541,Comm. Real Estate,bank1,Pennsylvania,1,399517,4,#fffb00,6,15,30,CNB BK
130541,Comm. Real Estate,bank2,Texas,1,652874,9,#ff00ff,12,-60,60,NEXBANK
130541,Comm. Real Estate,bank3,Illinois,1,762447,4,#1900ff,6,-27,37,FIRST MID B&TC NA
131650,Comm. Real Estate,bank0,South Dakota,2,131650,12,#000000,6,-65,15,GREAT WESTERN BK
131650,Comm. Real Estate,bank1,Illinois,1,210434,151,#fffb00,12,-27,37,NORTHERN TC
131650,Comm. Real Estate,bank2,Arkansas,1,311845,24,#ff00ff,10,-42,48,ARVEST BK
131650,Comm. Real Estate,bank3,California,1,936462,18,#1900ff,8,-145,40,MECHANICS BK
133850,Comm. Real Estate,bank0,Tennessee,2,133850,1,#000000,6,-15,47,FIRST CITIZENS NB
133850,Comm. Real Estate,bank1,Florida,1,273336,2,#fffb00,8,0,63,BANK OF TAMPA
133850,Comm. Real Estate,bank2,Wisconsin,1,722544,2,#ff00ff,8,-30,15,NATIONAL EXCHANGE B&T
133850,Comm. Real Estate,bank3,Illinois,1,1917301,5,#1900ff,12,-27,37,LAKE FOREST B&TC NA
139656,Comm. Real Estate,bank0,Kansas,2,139656,3,#000000,8,-60,38,EQUITY BK
139656,Comm. Real Estate,bank1,Maine,1,522605,3,#fffb00,8,50,10,BAR HARBOR BK & TR CO
139656,Comm. Real Estate,bank2,Missouri,1,704559,3,#ff00ff,8,-38,38,CENTRAL BK OF THE MW
139656,Comm. Real Estate,bank3,North Carolina,1,717924,3,#1900ff,8,9,48,SOUTHERN B&TC
139740,Comm. Real Estate,bank0,Iowa,2,139740,2,#000000,6,-38,23,WEST BK
139740,Comm. Real Estate,bank1,California,1,662369,3,#fffb00,8,-145,40,BANK OF THE SIERRA
139740,Comm. Real Estate,bank2,Iowa,1,836843,5,#ff00ff,12,-42,27,MIDWESTONE BK
139740,Comm. Real Estate,bank3,Oklahoma,1,1187001,3,#1900ff,8,-55,46,INTERBANK
139843,Comm. Real Estate,bank0,Indiana,2,139843,2,#000000,12,-13,33,FIRST FARMERS B&TC
139843,Comm. Real Estate,bank1,Michigan,1,74140,1,#fffb00,8,-8,16,ISABELLA BK
139843,Comm. Real Estate,bank2,Michigan,1,324340,1,#ff00ff,8,-12,20,CHOICEONE BK
139843,Comm. Real Estate,bank3,California,1,783161,1,#1900ff,8,-145,40,FIRST NORTHERN BK
140362,Comm. Real Estate,bank0,California,2,140362,1,#000000,6,-145,40,SUNWEST BK
140362,Comm. Real Estate,bank1,Washington,1,455972,2,#fffb00,10,-138,0,PEOPLES BK
140362,Comm. Real Estate,bank2,Illinois,1,716833,1,#ff00ff,6,-27,37,MARQUETTE BK
140362,Comm. Real Estate,bank3,Kentucky,1,1007015,3,#1900ff,12,-12,42,CENTRAL B&TC
141556,Comm. Real Estate,bank0,Minnesota,2,141556,2,#000000,10,-45,5,STEARNS BK NA
141556,Comm. Real Estate,bank1,Maryland,1,61122,1,#fffb00,6,22,38,FIRST UNITED B&TR
141556,Comm. Real Estate,bank2,Missouri,1,290052,1,#ff00ff,6,-38,38,CENTRAL BK OF THE OZARKS
141556,Comm. Real Estate,bank3,Alabama,1,594433,2,#1900ff,10,-16,52,CB&S BK
143662,Comm. Real Estate,bank0,Oregon,2,143662,29,#000000,6,-150,20,UMPQUA BK
143662,Comm. Real Estate,bank1,Ohio,1,12311,120,#fffb00,10,-5,35,HUNTINGTON NB
143662,Comm. Real Estate,bank2,Virginia,1,413208,202,#ff00ff,12,15,42,HSBC BK USA NA
143662,Comm. Real Estate,bank3,Tennessee,1,2925666,33,#1900ff,8,-15,47,PINNACLE BK
150035,Comm. Real Estate,bank0,Tennessee,2,150035,1,#000000,6,-15,47,FIRST FARMERS & MRCH B
150035,Comm. Real Estate,bank1,Georgia,1,37435,1,#fffb00,6,-5,55,UNITED BK
150035,Comm. Real Estate,bank2,Texas,1,613950,2,#ff00ff,10,-60,60,DBA FIRST CONVENIENCE BK
150035,Comm. Real Estate,bank3,California,1,1216826,2,#1900ff,10,-145,40,SILVERGATE BK
159636,Comm. Real Estate,bank0,Tennessee,2,159636,3,#000000,6,-15,47,WILSON B&TC
159636,Comm. Real Estate,bank1,Kentucky,1,316840,6,#fffb00,10,-12,42,REPUBLIC B&TC
159636,Comm. Real Estate,bank2,Kansas,1,557858,7,#ff00ff,12,-60,38,INTRUST BK NA
159636,Comm. Real Estate,bank3,Texas,1,913753,3,#1900ff,6,-60,60,INWOOD NB
160959,Comm. Real Estate,bank0,Kansas,2,160959,2,#000000,8,-60,38,KS STATEBANK
160959,Comm. Real Estate,bank1,North Dakota,1,826956,2,#fffb00,8,-65,2,CHOICE FNCL GRP
160959,Comm. Real Estate,bank2,Florida,1,876634,3,#ff00ff,12,0,63,CAPITAL CITY BK
160959,Comm. Real Estate,bank3,California,1,933863,1,#1900ff,6,-145,40,MERCHANTS BK OF CMRC
161602,Comm. Real Estate,bank0,New York,2,161602,3,#000000,10,28,18,CANANDAIGUA NB&TC
161602,Comm. Real Estate,bank1,Massachusetts,1,900306,2,#fffb00,8,38,23,NORTHERN B&TC
161602,Comm. Real Estate,bank2,Oklahoma,1,945053,3,#ff00ff,10,-55,46,RCB BK
161602,Comm. Real Estate,bank3,New York,1,1494914,1,#1900ff,6,20,20,SHINHAN BK AMER
163549,Comm. Real Estate,bank0,Wisconsin,2,163549,1,#000000,8,-30,15,INCREDIBLEBANK
163549,Comm. Real Estate,bank1,Idaho,1,543262,2,#fffb00,12,-120,20,DL EVANS BK
163549,Comm. Real Estate,bank2,Texas,1,807955,1,#ff00ff,8,-60,60,AMERICAN BK NA
163549,Comm. Real Estate,bank3,California,1,2717012,1,#1900ff,8,-145,40,PACIFIC MERC BK
165628,Comm. Real Estate,bank0,Ohio,2,165628,15,#000000,6,-5,35,FIRST FNCL BK
165628,Comm. Real Estate,bank1,Arkansas,1,311845,24,#fffb00,12,-42,48,ARVEST BK
165628,Comm. Real Estate,bank2,Montana,1,659855,17,#ff00ff,8,-100,2,FIRST INTRST BK
165628,Comm. Real Estate,bank3,California,1,936462,18,#1900ff,10,-145,40,MECHANICS BK
165806,Comm. Real Estate,bank0,New York,2,165806,1,#000000,8,28,18,BANK OF CASTILE
165806,Comm. Real Estate,bank1,New York,1,521804,1,#fffb00,8,20,20,MAHOPAC BK
165806,Comm. Real Estate,bank2,Mississippi,1,914648,1,#ff00ff,8,-28,53,BANKFIRST FINANCIAL SVC
165806,Comm. Real Estate,bank3,Illinois,1,2339795,2,#1900ff,12,-27,37,LIBERTYVILLE B&TC NA
169653,Comm. Real Estate,bank0,Missouri,2,169653,6,#000000,8,-38,38,FIRST BK
169653,Comm. Real Estate,bank1,Illinois,1,129732,6,#fffb00,8,-27,37,BYLINE BK
169653,Comm. Real Estate,bank2,Texas,1,470050,10,#ff00ff,12,-60,60,FIRST FNCL BK NA
169653,Comm. Real Estate,bank3,Indiana,1,874845,5,#1900ff,6,-13,33,LAKE CITY BK
176101,Comm. Real Estate,bank0,New York,2,176101,1,#000000,8,28,18,ORANGE B&TC
176101,Comm. Real Estate,bank1,Arkansas,1,12946,1,#fffb00,8,-42,48,FARMERS B&TC
176101,Comm. Real Estate,bank2,Illinois,1,375034,2,#ff00ff,12,-27,37,WEST SUBURBAN BK
176101,Comm. Real Estate,bank3,Texas,1,2746263,1,#1900ff,8,-60,60,FIRSTCAPITAL BK OF TX NA
187947,Comm. Real Estate,bank0,Iowa,2,187947,1,#000000,6,-38,23,BANK IA
187947,Comm. Real Estate,bank1,Pennsylvania,1,212522,1,#fffb00,6,15,30,SOMERSET TC
187947,Comm. Real Estate,bank2,Massachusetts,1,377908,6,#ff00ff,12,38,23,CENTURY B&TC
187947,Comm. Real Estate,bank3,New York,1,538802,2,#1900ff,10,28,18,INTERAUDI BK
197478,Comm. Real Estate,bank0,California,2,197478,50,#000000,8,-145,40,EAST WEST BK
197478,Comm. Real Estate,bank1,Ohio,1,280110,168,#fffb00,10,-5,35,KEYBANK NA
197478,Comm. Real Estate,bank2,North Carolina,1,491224,48,#ff00ff,6,9,48,FIRST-CITIZENS B&TC
197478,Comm. Real Estate,bank3,Ohio,1,723112,200,#1900ff,12,2,30,FIFTH THIRD BK NA
201834,Comm. Real Estate,bank0,Illinois,2,201834,2,#000000,6,-27,37,LAKESIDE BK
201834,Comm. Real Estate,bank1,Hawaii,1,701062,6,#fffb00,12,-160,50,CENTRAL PACIFIC BK
201834,Comm. Real Estate,bank2,California,1,739560,5,#ff00ff,10,-145,40,FREMONT BK
201834,Comm. Real Estate,bank3,Indiana,1,2758613,4,#1900ff,8,-13,33,FIRST INTERNET BK IN
202907,Comm. Real Estate,bank0,New York,2,202907,13,#000000,10,28,18,COMMUNITY BK NA
202907,Comm. Real Estate,bank1,Massachusetts,1,35301,268,#fffb00,12,38,23,STATE STREET B&TC
202907,Comm. Real Estate,bank2,Illinois,1,2239288,8,#ff00ff,8,-27,37,WINTRUST BK NA
202907,Comm. Real Estate,bank3,Delaware,1,2858960,6,#1900ff,6,28,38,BANCORP BK
208244,Comm. Real Estate,bank0,Indiana,2,208244,22,#000000,12,-13,33,OLD NB
208244,Comm. Real Estate,bank1,Washington,1,352772,14,#fffb00,6,-138,0,BANNER BK
208244,Comm. Real Estate,bank2,Florida,1,814430,17,#ff00ff,8,0,63,CITY NB OF FL
208244,Comm. Real Estate,bank3,Montana,1,2634191,17,#1900ff,8,-100,2,GLACIER BK
210434,Comm. Real Estate,bank0,Illinois,2,210434,151,#000000,12,-27,37,NORTHERN TC
210434,Comm. Real Estate,bank1,South Dakota,1,131650,12,#fffb00,6,-65,15,GREAT WESTERN BK
210434,Comm. Real Estate,bank2,Arkansas,1,311845,24,#ff00ff,10,-42,48,ARVEST BK
210434,Comm. Real Estate,bank3,California,1,936462,18,#1900ff,8,-145,40,MECHANICS BK
212465,Comm. Real Estate,bank0,California,2,212465,132,#000000,12,-145,40,MUFG UNION BK NA
212465,Comm. Real Estate,bank1,New Jersey,1,229801,40,#fffb00,6,28,35,VALLEY NB
212465,Comm. Real Estate,bank2,Georgia,1,395238,52,#ff00ff,8,-5,55,SYNOVUS BK
212465,Comm. Real Estate,bank3,Tennessee,1,485559,82,#1900ff,10,-15,47,FIRST HORIZON BK
212522,Comm. Real Estate,bank0,Pennsylvania,2,212522,1,#000000,8,15,30,SOMERSET TC
212522,Comm. Real Estate,bank1,Georgia,1,37435,1,#fffb00,8,-5,55,UNITED BK
212522,Comm. Real Estate,bank2,Iowa,1,187947,1,#ff00ff,8,-38,23,BANK IA
212522,Comm. Real Estate,bank3,North Dakota,1,971959,1,#1900ff,8,-65,2,AMERICAN BK CTR
214414,Comm. Real Estate,bank0,Ohio,2,214414,1,#000000,8,-5,35,FARMERS & MRCH ST BK
214414,Comm. Real Estate,bank1,Arkansas,1,42448,1,#fffb00,8,-42,48,FIRST NB
214414,Comm. Real Estate,bank2,Kansas,1,65858,2,#ff00ff,12,-60,38,EMPRISE BK
214414,Comm. Real Estate,bank3,Alabama,1,539032,1,#1900ff,8,-16,52,BANK INDEP
214807,Comm. Real Estate,bank0,New York,2,214807,46,#000000,12,28,18,DEUTSCHE BK TC AMERICAS
214807,Comm. Real Estate,bank1,Massachusetts,1,128904,15,#fffb00,6,38,23,EASTERN BK
214807,Comm. Real Estate,bank2,Nebraska,1,527954,24,#ff00ff,10,-70,27,FIRST NB OF OMAHA
214807,Comm. Real Estate,bank3,Hawaii,1,980661,22,#1900ff,8,-160,50,FIRST HAWAIIAN BK
216922,Comm. Real Estate,bank0,North Carolina,2,216922,7,#000000,8,9,48,FIRST BK
216922,Comm. Real Estate,bank1,New York,1,23504,6,#fffb00,6,28,18,BNB BK
216922,Comm. Real Estate,bank2,Pennsylvania,1,42420,9,#ff00ff,10,15,30,FIRST COMMONWEALTH BK
216922,Comm. Real Estate,bank3,Massachusetts,1,964700,9,#1900ff,10,38,23,BOSTON PRIVATE B&TC
223322,Comm. Real Estate,bank0,Virginia,2,223322,2,#000000,10,15,42,FIRST B&TC
223322,Comm. Real Estate,bank1,Arkansas,1,12946,1,#fffb00,6,-42,48,FARMERS B&TC
223322,Comm. Real Estate,bank2,Illinois,1,375034,2,#ff00ff,10,-27,37,WEST SUBURBAN BK
223322,Comm. Real Estate,bank3,California,1,514066,1,#1900ff,6,-145,40,MONTECITO B&T
229801,Comm. Real Estate,bank0,New Jersey,2,229801,40,#000000,6,28,35,VALLEY NB
229801,Comm. Real Estate,bank1,California,1,212465,132,#fffb00,12,-145,40,MUFG UNION BK NA
229801,Comm. Real Estate,bank2,Georgia,1,395238,52,#ff00ff,8,-5,55,SYNOVUS BK
229801,Comm. Real Estate,bank3,Tennessee,1,485559,82,#1900ff,10,-15,47,FIRST HORIZON BK
229913,Comm. Real Estate,bank0,New York,2,229913,7,#000000,10,28,18,MIZUHO BK USA
229913,Comm. Real Estate,bank1,Delaware,1,30810,122,#fffb00,12,28,38,DISCOVER BK
229913,Comm. Real Estate,bank2,New Jersey,1,925411,3,#ff00ff,8,28,35,SUMITOMO MITSUI TR BK USA
229913,Comm. Real Estate,bank3,New York,1,976703,2,#1900ff,6,20,20,BESSEMER TC NA
233031,Comm. Real Estate,bank0,Alabama,2,233031,144,#000000,12,-16,52,REGIONS BK
233031,Comm. Real Estate,bank1,New Jersey,1,35570,26,#fffb00,6,28,35,INVESTORS BK
233031,Comm. Real Estate,bank2,Texas,1,60143,83,#ff00ff,10,-60,60,COMERICA BK
233031,Comm. Real Estate,bank3,California,1,197478,50,#1900ff,8,-145,40,EAST WEST BK
236153,Comm. Real Estate,bank0,North Dakota,2,236153,4,#000000,8,-65,2,FIRST INTERNATIONAL B&TC
236153,Comm. Real Estate,bank1,Wisconsin,1,537449,2,#fffb00,6,-30,15,FIRST BUS BK
236153,Comm. Real Estate,bank2,New York,1,601416,4,#ff00ff,8,28,18,FIVE STAR BK
236153,Comm. Real Estate,bank3,Hawaii,1,701062,6,#1900ff,12,-160,50,CENTRAL PACIFIC BK
236706,Comm. Real Estate,bank0,New Jersey,2,236706,5,#000000,6,28,35,PEAPACK GLADSTONE BK
236706,Comm. Real Estate,bank1,New York,1,702117,10,#fffb00,12,28,18,NBT BK NA
236706,Comm. Real Estate,bank2,Indiana,1,783648,5,#ff00ff,6,-13,33,CENTIER BK
236706,Comm. Real Estate,bank3,Washington,1,881478,6,#1900ff,10,-138,0,HERITAGE BK
242444,Comm. Real Estate,bank0,Wisconsin,2,242444,1,#000000,6,-30,15,TRI CITY NB
242444,Comm. Real Estate,bank1,Ohio,1,680813,2,#fffb00,8,-5,35,FARMERS NB
