date,rssd_id,product,chg_b,chg_s,rolling9q_b,rolling9q_s
2022-12-31,543262,Jr Mortgage & HELOC,37.0392791,126.8200175,6.288773607,12.79256769
2023-03-31,543262,Jr Mortgage & HELOC,34.12604651,112.382776,6.122229024,13.60638026
2023-06-30,543262,Jr Mortgage & HELOC,35.58266281,101.1125452,5.516787759,13.83155132
2023-09-30,543262,Jr Mortgage & HELOC,37.0392791,92.4147923,5.154634476,13.61940867
2023-12-31,543262,Jr Mortgage & HELOC,36.17666505,87.57986265,4.8435559,13.21732245
2024-03-31,543262,Jr Mortgage & HELOC,35.314051,81.88231895,4.554669753,12.68612263
2020-12-31,543262,Credit Cards,3,3,40.25791368,40.25791368
2021-03-31,543262,Credit Cards,16.36769339,22.78673785,36.49545016,37.66230083
2021-06-30,543262,Credit Cards,16.01352794,22.2087067,35.69063162,37.96693263
2021-09-30,543262,Credit Cards,16.19886036,22.68431693,35.06712957,38.47424458
2021-12-31,543262,Credit Cards,16.60928683,22.83111605,33.20539255,37.72128222
2022-03-31,543262,Credit Cards,17.15801582,23.57481066,30.92127913,36.58267954
2022-06-30,543262,Credit Cards,16.96750723,22.60118451,32.17898311,38.81160076
2022-09-30,543262,Credit Cards,16.75964033,21.7949925,27.66265335,35.08383212
2022-12-31,543262,Credit Cards,16.60328439,20.82029316,23.4868323,31.55785033
2023-03-31,543262,Credit Cards,16.51579772,20.03653522,25.59436256,34.19681753
2023-06-30,543262,Credit Cards,16.71946988,19.6301637,25.41520953,33.34111239
2023-09-30,543262,Credit Cards,16.92314203,19.06743623,25.33329807,32.50381322
2023-12-31,543262,Credit Cards,17.06928542,18.79391338,25.24634987,31.55687932
2024-03-31,543262,Credit Cards,17.1980705,18.74128984,25.11441996,30.59417554
2020-12-31,547840,Comm. & Industrial,381.6,381.6,24.73395285,24.73395285
2021-03-31,547840,Comm. & Industrial,453.8740542,294.9123965,10.66349896,10.30987496
2021-06-30,547840,Comm. & Industrial,175.4697659,79.30250174,10.37695814,9.838521614
2021-09-30,547840,Comm. & Industrial,281.5486367,206.559147,10.24788545,9.584352911
2021-12-31,547840,Comm. & Industrial,337.1789962,290.7432828,9.613543444,8.89295105
2022-03-31,547840,Comm. & Industrial,370.7655312,337.2222681,7.301778362,6.552688321
2022-06-30,547840,Comm. & Industrial,363.3022767,335.9962022,7.433931588,6.672558154
2022-09-30,547840,Comm. & Industrial,362.6217374,342.1639947,4.777747341,3.988976908
2022-12-31,547840,Comm. & Industrial,359.2922167,416.9013156,5.243567117,4.563403587
2023-03-31,547840,Comm. & Industrial,355.2203199,418.7244478,5.12894891,4.564382467
2023-06-30,547840,Comm. & Industrial,360.3111359,418.0514677,4.905707164,4.707134024
2023-09-30,547840,Comm. & Industrial,364.4486493,413.0956643,5.14955464,5.189985137
2023-12-31,547840,Comm. & Industrial,370.8311477,411.8077615,5.226437255,5.453177645
2024-03-31,547840,Comm. & Industrial,374.5646647,408.1474201,5.218807155,5.56990165
2020-12-31,547840,Comm. Real Estate,41,41,2.058245029,2.058245029
2021-03-31,547840,Comm. Real Estate,269.0961099,265.3907199,2.555316435,2.548253311
2021-06-30,547840,Comm. Real Estate,252.4800418,463.5302739,2.885640127,3.282398894
2021-09-30,547840,Comm. Real Estate,228.6086088,513.8159578,2.853495109,3.800971191
2021-12-31,547840,Comm. Real Estate,215.8834981,536.3050568,2.635367492,4.212703298
2022-03-31,547840,Comm. Real Estate,211.4646777,568.1855657,3.027708292,5.309954815
2022-06-30,547840,Comm. Real Estate,171.7338651,600.0660745,3.346712374,6.486226295
2022-09-30,547840,Comm. Real Estate,132.0030526,618.4335674,3.515917393,7.643656698
2022-12-31,547840,Comm. Real Estate,110.0076222,544.019896,3.262568794,8.296443588
2023-03-31,547840,Comm. Real Estate,95.88282534,474.3019295,3.390512632,9.212092157
2023-06-30,547840,Comm. Real Estate,102.9452237,419.4793128,3.073245146,9.573549209
2023-09-30,547840,Comm. Real Estate,110.0076222,377.5376012,2.80061148,9.451215765
2023-12-31,547840,Comm. Real Estate,105.9236982,354.2779491,2.565399832,9.177301417
2024-03-31,547840,Comm. Real Estate,101.8397742,326.934373,2.345335947,8.797998274
2020-12-31,547840,Jr Mortgage & HELOC,92.4125,92.4125,11.09307937,11.09307937
2021-03-31,547840,Jr Mortgage & HELOC,70.36354639,107.9575157,11.0761173,11.59039909
2021-06-30,547840,Jr Mortgage & HELOC,61.13965406,142.6795037,10.90869672,12.57828848
2021-09-30,547840,Jr Mortgage & HELOC,55.39948765,154.2167596,10.70372094,13.8504135
2021-12-31,547840,Jr Mortgage & HELOC,51.54340669,154.713233,10.45780128,15.25177349
2022-03-31,547840,Jr Mortgage & HELOC,49.57141119,158.7296406,10.16829574,16.82090603
2022-06-30,547840,Jr Mortgage & HELOC,49.35938278,157.357522,9.86374498,18.5023808
2022-09-30,547840,Jr Mortgage & HELOC,49.14735438,155.8612851,9.507824819,20.24112598
2022-12-31,547840,Jr Mortgage & HELOC,50.81941143,142.6881804,9.155371112,21.8899596
2023-03-31,547840,Jr Mortgage & HELOC,54.37555392,131.2750429,8.812123807,23.39554686
2023-06-30,547840,Jr Mortgage & HELOC,54.37555392,123.5059579,8.854394512,24.58719322
2023-09-30,547840,Jr Mortgage & HELOC,57.93169641,115.6127546,9.147461922,25.04946171
2023-12-31,547840,Jr Mortgage & HELOC,56.04761097,107.8436696,9.542791388,25.16100016
2024-03-31,547840,Jr Mortgage & HELOC,59.5158434,98.19049912,10.12675892,25.06864499
2020-12-31,547840,Credit Cards,3.75,3.75,5272.407733,5272.407733
2021-03-31,547840,Credit Cards,8.177052211,7.360096015,6303.105297,6168.224246
2021-06-30,547840,Credit Cards,2.714947874,1.5681946,6884.725011,6520.727389
2021-09-30,547840,Credit Cards,5.563687774,4.243781697,8823.12137,8079.41127
2021-12-31,547840,Credit Cards,8.201667868,6.873148646,13922.0468,12442.79622
2022-03-31,547840,Credit Cards,3.120667746,1.791430762,28462.64371,24509.51232
2022-06-30,547840,Credit Cards,8.043104562,6.874100664,0,0
2022-09-30,547840,Credit Cards,7.576341002,6.408772628,0,0
2022-12-31,547840,Credit Cards,4.373803005,3.370056527,0,0
2023-03-31,547840,Credit Cards,11.7781146,8.78656935,0,0
2023-06-30,547840,Credit Cards,9.470098339,5.984321221,0,0
2023-09-30,547840,Credit Cards,9.573188103,5.589590306,0,0
2023-12-31,547840,Credit Cards,14.60340442,9.959599568,0,0
2024-03-31,547840,Credit Cards,9.710679236,5.88239506,0,0
2020-12-31,548351,Comm. & Industrial,62,62,11.18261018,11.18261018
2021-03-31,548351,Comm. & Industrial,390.8516992,191.9036551,11.93213135,10.80432069
2021-06-30,548351,Comm. & Industrial,404.4847453,162.7196726,13.18252867,10.78116225
2021-09-30,548351,Comm. & Industrial,404.1120958,146.491362,11.74355254,8.08642502
2021-12-31,548351,Comm. & Industrial,397.9709437,165.120891,12.3756117,7.691869565
2022-03-31,548351,Comm. & Industrial,391.9121117,180.2754884,11.70382213,6.179850032
2022-06-30,548351,Comm. & Industrial,397.0629887,203.3555353,12.31116501,6.077077618
2022-09-30,548351,Comm. & Industrial,403.0069587,227.4088609,14.18536632,6.964099424
2022-12-31,548351,Comm. & Industrial,408.2813159,257.7261771,15.91993505,7.799581594
2023-03-31,548351,Comm. & Industrial,413.6071232,289.8416167,17.61619778,8.901749769
2023-06-30,548351,Comm. & Industrial,413.4258312,321.6478626,17.70532966,9.52336531
2023-09-30,548351,Comm. & Industrial,413.2856992,356.4793735,17.72722284,10.45504548
2023-12-31,548351,Comm. & Industrial,413.1970173,392.7885699,17.75044461,11.63989935
2024-03-31,548351,Comm. & Industrial,413.1392055,430.6904341,17.80314664,12.91552613
2020-12-31,548351,Comm. Real Estate,301,301,2.034017461,2.034017461
2021-03-31,548351,Comm. Real Estate,203.3991106,201.7596308,2.215054883,2.212118228
2021-06-30,548351,Comm. Real Estate,198.5769238,177.9007915,2.376706124,2.337696048
2021-09-30,548351,Comm. Real Estate,196.9409946,165.5273172,2.52242062,2.430904441
2021-12-31,548351,Comm. Real Estate,196.6963873,159.186147,2.664708447,2.513191114
2022-03-31,548351,Comm. Real Estate,197.5662488,161.0388349,2.888394045,2.681437177
2022-06-30,548351,Comm. Real Estate,198.8259346,158.3114598,2.64900581,2.382711328
2022-09-30,548351,Comm. Real Estate,200.0088612,156.7133896,2.733120911,2.405308846
2022-12-31,548351,Comm. Real Estate,201.3193195,158.1785362,2.879738403,2.492520335
2023-03-31,548351,Comm. Real Estate,203.0111398,161.4109352,2.686225655,2.243116608
2023-06-30,548351,Comm. Real Estate,204.3681396,165.2695957,2.644529665,2.153417344
2023-09-30,548351,Comm. Real Estate,205.7420637,170.3721842,2.613123997,2.108492425
2023-12-31,548351,Comm. Real Estate,207.3172463,178.6466662,2.587273058,2.094400891
2024-03-31,548351,Comm. Real Estate,208.7250187,190.0453339,2.564533521,2.105643728
2020-12-31,548351,Jr Mortgage & HELOC,5.1125,5.1125,1.957237472,1.957237472
2021-03-31,548351,Jr Mortgage & HELOC,17.2227686,6.858921205,2.373635788,1.950393749
2021-06-30,548351,Jr Mortgage & HELOC,22.48672818,9.528818367,2.973654058,2.055063373
2021-09-30,548351,Jr Mortgage & HELOC,22.57790833,8.517867265,3.54332093,2.118490021
2021-12-31,548351,Jr Mortgage & HELOC,22.62641917,8.756811344,4.083097647,2.188895455
2022-03-31,548351,Jr Mortgage & HELOC,22.67970829,9.274504822,4.594342063,2.27439216
2022-06-30,548351,Jr Mortgage & HELOC,22.94054576,10.39993717,5.093195991,2.397807578
2022-09-30,548351,Jr Mortgage & HELOC,23.21089787,11.2864508,5.564729544,2.540163858
2022-12-31,548351,Jr Mortgage & HELOC,23.47890274,12.53412064,6.018833719,2.715689767
2023-03-31,548351,Jr Mortgage & HELOC,23.74989403,13.88372551,6.454359647,2.92382614
2023-06-30,548351,Jr Mortgage & HELOC,23.92278535,15.36065257,6.493651374,3.112558477
2023-09-30,548351,Jr Mortgage & HELOC,24.09806579,17.01318106,6.375896795,3.260598192
2023-12-31,548351,Jr Mortgage & HELOC,24.27633266,18.82533495,6.266628324,3.485072968
2024-03-31,548351,Jr Mortgage & HELOC,24.45639138,20.83949644,6.166512131,3.750015399
2020-12-31,548351,Credit Cards,0,0,0,0
2021-03-31,548351,Credit Cards,0,0,0,0
2021-06-30,548351,Credit Cards,0,0,0,0
2021-09-30,548351,Credit Cards,0,0,0,0
2021-12-31,548351,Credit Cards,0,0,0,0
2022-03-31,548351,Credit Cards,0,0,0,0
2022-06-30,548351,Credit Cards,0,0,0,0
2022-09-30,548351,Credit Cards,0,0,0,0
2022-12-31,548351,Credit Cards,0,0,0,0
2023-03-31,548351,Credit Cards,0,0,0,0
2023-06-30,548351,Credit Cards,0,0,0,0
2023-09-30,548351,Credit Cards,0,0,0,0
2023-12-31,548351,Credit Cards,0,0,0,0
2024-03-31,548351,Credit Cards,0,0,0,0
2020-12-31,556815,Comm. & Industrial,92,92,50.91521103,50.91521103
2021-03-31,556815,Comm. & Industrial,833.510267,2354.059968,52.22750517,58.03696597
2021-06-30,556815,Comm. & Industrial,727.7760626,2286.560697,53.49134123,64.9686195
2021-09-30,556815,Comm. & Industrial,744.4871371,2187.733801,53.86458637,70.23077128
2021-12-31,556815,Comm. & Industrial,730.1496615,2034.881609,54.56380504,74.9695255
2022-03-31,556815,Comm. & Industrial,728.8427762,1956.988545,54.19259539,77.95046671
2022-06-30,556815,Comm. & Industrial,726.5652926,1648.158413,30.01222622,55.72933513
2022-09-30,556815,Comm. & Industrial,724.2037372,1433.309732,18.22183561,46.11938837
2022-12-31,556815,Comm. & Industrial,736.7520392,1313.671338,19.24896977,48.74867626
2023-03-31,556815,Comm. & Industrial,746.0301172,1196.096475,20.81076166,50.98817956
2023-06-30,556815,Comm. & Industrial,744.8913754,1050.092855,20.11412086,45.97395225
2023-09-30,556815,Comm. & Industrial,755.1621938,928.0470959,19.79141099,40.99868219
2023-12-31,556815,Comm. & Industrial,748.3916726,840.9821671,19.41278006,36.25389739
2024-03-31,556815,Comm. & Industrial,747.2529308,796.8914027,19.08662119,32.00430059
2020-12-31,556815,Comm. Real Estate,210,210,2.84449226,2.84449226
2021-03-31,556815,Comm. Real Estate,324.1156849,120.6386976,3.087799234,2.800087008
2021-06-30,556815,Comm. Real Estate,229.3366711,201.0564187,3.194046255,2.869476326
2021-09-30,556815,Comm. Real Estate,232.6327249,266.0320778,3.298725248,3.023902534
2021-12-31,556815,Comm. Real Estate,236.9464305,291.2572403,3.411094454,3.213400125
2022-03-31,556815,Comm. Real Estate,244.8425429,314.1586778,3.686184769,3.584319802
2022-06-30,556815,Comm. Real Estate,229.4674638,339.3838403,3.826486731,3.87394823
2022-09-30,556815,Comm. Real Estate,214.2128997,395.9164129,3.894396907,4.183804444
2022-12-31,556815,Comm. Real Estate,202.2997124,418.0041147,2.794891744,3.364164165
2023-03-31,556815,Comm. Real Estate,193.8484169,419.2648651,2.743603019,3.600136438
2023-06-30,556815,Comm. Real Estate,196.051627,423.9875072,2.549296112,3.952209312
2023-09-30,556815,Comm. Real Estate,198.2548371,413.6296323,2.482674128,4.18116082
2023-12-31,556815,Comm. Real Estate,194.5519154,406.7336491,2.408625668,4.314697937
2024-03-31,556815,Comm. Real Estate,193.2932337,407.9943995,2.329161873,4.415563596
2020-12-31,556815,Jr Mortgage & HELOC,0,0,3.617202531,3.617202531
2021-03-31,556815,Jr Mortgage & HELOC,50.83831825,44.30040675,3.888380044,3.825053043
2021-06-30,556815,Jr Mortgage & HELOC,39.78153179,49.34939536,4.135688373,4.165437535
2021-09-30,556815,Jr Mortgage & HELOC,38.23104514,52.84060543,3.599836806,3.7755159
2021-12-31,556815,Jr Mortgage & HELOC,37.21195187,54.36793667,3.740603633,4.093652941
2022-03-31,556815,Jr Mortgage & HELOC,36.76532961,56.31762194,3.279962659,3.843309204
2022-06-30,556815,Jr Mortgage & HELOC,35.13324484,58.26730721,3.443689598,4.266554822
2022-09-30,556815,Jr Mortgage & HELOC,33.50116008,60.75940643,3.594771289,4.734133864
2022-12-31,556815,Jr Mortgage & HELOC,32.48262395,58.97926339,3.374133221,4.835817474
2023-03-31,556815,Jr Mortgage & HELOC,32.07763647,56.58874471,3.829258619,5.604134332
2023-06-30,556815,Jr Mortgage & HELOC,32.24194701,54.98187406,3.703139649,5.861674022
2023-09-30,556815,Jr Mortgage & HELOC,32.65851219,53.01370942,3.707993974,6.047876074
2023-12-31,556815,Jr Mortgage & HELOC,32.25035171,51.40683877,3.727080271,6.180914493
2024-03-31,556815,Jr Mortgage & HELOC,32.05336825,49.22749711,3.757466979,6.2741923
2020-12-31,556815,Credit Cards,0,0,0,0
2021-03-31,556815,Credit Cards,0,0,0,0
2021-06-30,556815,Credit Cards,0,0,0,0
2021-09-30,556815,Credit Cards,0,0,0,0
2021-12-31,556815,Credit Cards,0,0,0,0
2022-03-31,556815,Credit Cards,0,0,0,0
2022-06-30,556815,Credit Cards,0,0,0,0
2022-09-30,556815,Credit Cards,0,0,0,0
2022-12-31,556815,Credit Cards,0,0,0,0
2023-03-31,556815,Credit Cards,0,0,0,0
2023-06-30,556815,Credit Cards,0,0,0,0
2023-09-30,556815,Credit Cards,0,0,0,0
2023-12-31,556815,Credit Cards,0,0,0,0
2024-03-31,556815,Credit Cards,0,0,0,0
2020-12-31,557858,Comm. & Industrial,3661,3661,17.4978799,17.4978799
2021-03-31,557858,Comm. & Industrial,3602.669042,2596.85945,16.96717582,16.20294668
2021-06-30,557858,Comm. & Industrial,1058.656911,1039.619254,17.03055261,16.27711123
2021-09-30,557858,Comm. & Industrial,1704.588496,2027.716121,16.54666765,16.04788488
2021-12-31,557858,Comm. & Industrial,1895.584669,2622.619718,16.4542738,16.47162812
2022-03-31,557858,Comm. & Industrial,1936.872044,2852.518389,13.60632091,14.2291462
2022-06-30,557858,Comm. & Industrial,1855.88721,2956.521449,13.28041161,14.58655371
2022-09-30,557858,Comm. & Industrial,1829.245581,3116.944401,12.39032174,14.49298125
2022-12-31,557858,Comm. & Industrial,1827.698865,3603.99975,12.02613701,15.19565749
2023-03-31,557858,Comm. & Industrial,1827.698865,3506.865657,10.62434815,14.73427933
2023-06-30,557858,Comm. & Industrial,1814.113064,3290.817772,9.338243872,14.83273221
2023-09-30,557858,Comm. & Industrial,1812.301363,3084.997271,9.581539843,15.71166823
2023-12-31,557858,Comm. & Industrial,1773.620648,2894.309286,9.425561744,15.88437552
2024-03-31,557858,Comm. & Industrial,1733.128231,2635.957283,9.146788064,15.57460432
2020-12-31,557858,Comm. Real Estate,5744,5744,5.627751483,5.627751483
2021-03-31,557858,Comm. Real Estate,0,0,5.255827616,4.787856641
2021-06-30,557858,Comm. Real Estate,827.5995441,497.1216986,5.718769038,4.995659649
2021-09-30,557858,Comm. Real Estate,812.5811377,606.6174463,6.169277035,5.29211434
2021-12-31,557858,Comm. Real Estate,806.5809619,672.6595863,6.601501474,5.629564231
2022-03-31,557858,Comm. Real Estate,812.8575386,754.3643259,7.124701262,6.117243145
2022-06-30,557858,Comm. Real Estate,783.4454657,864.3858875,7.534342198,6.596401067
2022-09-30,557858,Comm. Real Estate,754.1663282,1000.552557,7.955767657,7.206977501
2022-12-31,557858,Comm. Real Estate,737.1196313,1035.51016,8.359762649,7.838387593
2023-03-31,557858,Comm. Real Estate,732.2832193,1039.211898,4.542250584,4.254745739
2023-06-30,557858,Comm. Real Estate,743.8723521,1059.79881,5.201189385,5.586773859
2023-09-30,557858,Comm. Real Estate,755.5501083,1058.507437,5.106119512,5.954741749
2023-12-31,557858,Comm. Real Estate,751.9806166,1076.494074,5.020932313,6.25000494
2024-03-31,557858,Comm. Real Estate,751.7361145,1106.827179,4.94126884,6.51470943
2020-12-31,557858,Jr Mortgage & HELOC,9.5375,9.5375,4.439105296,4.439105296
2021-03-31,557858,Jr Mortgage & HELOC,48.62246107,24.91120358,5.126831724,4.698560755
2021-06-30,557858,Jr Mortgage & HELOC,48.37677592,19.83312631,5.76297514,4.829736503
2021-09-30,557858,Jr Mortgage & HELOC,48.05129823,17.60244539,6.383563802,4.921924971
2021-12-31,557858,Jr Mortgage & HELOC,48.50399366,17.37075347,6.982320282,4.993735372
2022-03-31,557858,Jr Mortgage & HELOC,48.96834182,18.28717639,4.886121242,2.37026256
2022-06-30,557858,Jr Mortgage & HELOC,49.44288613,20.85100527,5.542477538,2.549577916
2022-09-30,557858,Jr Mortgage & HELOC,49.66681598,22.33801177,6.188821319,2.74980222
2022-12-31,557858,Jr Mortgage & HELOC,50.1588394,24.46530931,6.821559777,2.977890643
2023-03-31,557858,Jr Mortgage & HELOC,50.65814578,26.76427576,7.494122466,3.259227643
2023-06-30,557858,Jr Mortgage & HELOC,51.00265274,29.46213955,7.508094287,3.324645421
2023-09-30,557858,Jr Mortgage & HELOC,51.51652505,32.75178045,7.534744329,3.530350442
2023-12-31,557858,Jr Mortgage & HELOC,52.03768031,36.34981832,7.575400036,3.832324316
2024-03-31,557858,Jr Mortgage & HELOC,52.39966639,40.77132731,7.614259244,4.209932625
2020-12-31,557858,Credit Cards,709.5375,709.5375,71.78113526,71.78113526
2021-03-31,557858,Credit Cards,740.0591336,953.3340707,72.0976105,74.49408069
2021-06-30,557858,Credit Cards,730.5645243,1003.69178,72.28055153,77.74199471
2021-09-30,557858,Credit Cards,717.4880179,1031.662478,72.28987728,81.26901846
2021-12-31,557858,Credit Cards,707.1244862,1040.024387,72.15653554,84.85073238
2022-03-31,557858,Credit Cards,694.3032343,1042.411928,71.85382706,88.41616596
2022-06-30,557858,Credit Cards,683.864811,996.6808159,71.40959334,91.42476506
2022-09-30,557858,Credit Cards,685.3662154,982.6537319,70.95809076,94.22962395
2022-12-31,557858,Credit Cards,674.3396087,934.7359597,70.3608912,96.45327681
2023-03-31,557858,Credit Cards,675.0665689,918.9753457,69.74987421,98.45392915
2023-06-30,557858,Credit Cards,663.5546321,868.0146813,68.679585,97.19302052
2023-09-30,557858,Credit Cards,663.9176165,830.5274145,67.72453203,94.97529541
2023-12-31,557858,Credit Cards,652.0042708,817.0155924,66.78839508,92.31769734
2024-03-31,557858,Credit Cards,722.6386331,764.3489958,66.74234169,89.01114858
2020-12-31,572374,Comm. & Industrial,19,19,6.405556724,6.405556724
2021-03-31,572374,Comm. & Industrial,533.5316323,505.1914749,6.833624623,6.720393269
2021-06-30,572374,Comm. & Industrial,393.4380937,498.9798945,7.898985517,8.199417209
2021-09-30,572374,Comm. & Industrial,362.0966101,517.4838502,8.965297426,9.84666864
2021-12-31,572374,Comm. & Industrial,338.7349107,513.7814133,9.176900761,10.67645585
2022-03-31,572374,Comm. & Industrial,326.8189156,529.91155,9.883181907,12.07055501
2022-06-30,572374,Comm. & Industrial,321.9309407,546.0416868,10.70753698,13.6170333
2022-09-30,572374,Comm. & Industrial,317.0429658,564.1083262,10.53376095,14.33132659
2022-12-31,572374,Comm. & Industrial,320.7124285,530.8633142,10.35560359,14.91701221
2023-03-31,572374,Comm. & Industrial,327.7404486,507.5345891,11.37189384,16.53459277
2023-06-30,572374,Comm. & Industrial,327.7404486,503.2572418,10.59523641,16.44273534
2023-09-30,572374,Comm. & Industrial,334.7684687,494.5622102,10.33729576,16.3431969
2023-12-31,572374,Comm. & Industrial,326.7886844,486.2412894,10.1626751,16.15201916
2024-03-31,572374,Comm. & Industrial,325.8369202,469.9405844,10.06683665,15.91948554
2020-12-31,572374,Comm. Real Estate,43,43,2.518471443,2.518471443
2021-03-31,572374,Comm. Real Estate,588.0607266,1179.642637,1.930856028,2.146873499
2021-06-30,572374,Comm. Real Estate,621.4576736,1593.685636,2.122379151,2.687000779
2021-09-30,572374,Comm. Real Estate,612.056055,2021.421976,2.249395483,3.311915894
2021-12-31,572374,Comm. Real Estate,625.1471152,2326.364785,2.434749963,4.090533244
2022-03-31,572374,Comm. Real Estate,661.4830149,2599.55065,2.580103412,4.897535997
2022-06-30,572374,Comm. Real Estate,677.5490712,2861.633151,2.787189686,5.837215045
2022-09-30,572374,Comm. Real Estate,683.636965,3067.795331,2.275896205,6.121309435
2022-12-31,572374,Comm. Real Estate,716.8924308,2911.42523,1.783802986,6.346337905
2023-03-31,572374,Comm. Real Estate,779.1858539,2737.296101,2.012280532,7.184547009
2023-06-30,572374,Comm. Real Estate,843.4040901,2582.252267,2.075315852,7.573388389
2023-09-30,572374,Comm. Real Estate,891.9480446,2375.933859,2.14197676,7.749058293
2023-12-31,572374,Comm. Real Estate,907.5687554,2209.281885,2.215369643,7.726922504
2024-03-31,572374,Comm. Real Estate,908.767339,2001.132851,2.283357877,7.539558281
2020-12-31,572374,Jr Mortgage & HELOC,1,1,2.43246219,2.43246219
2021-03-31,572374,Jr Mortgage & HELOC,60.93415115,51.56538917,2.199552087,2.129512782
2021-06-30,572374,Jr Mortgage & HELOC,51.14321031,65.02545821,2.260548229,2.294717258
2021-09-30,572374,Jr Mortgage & HELOC,48.73709315,67.12567427,2.45655383,2.631633982
2021-12-31,572374,Jr Mortgage & HELOC,47.40613441,66.63192056,2.476636986,2.800676983
2022-03-31,572374,Jr Mortgage & HELOC,47.15033411,68.53536056,2.592859148,3.082783505
2022-06-30,572374,Jr Mortgage & HELOC,44.30409755,70.43880056,2.83030875,3.524628088
2022-09-30,572374,Jr Mortgage & HELOC,41.457861,71.83417347,2.777801633,3.70357817
2022-12-31,572374,Jr Mortgage & HELOC,40.31828839,65.88590006,2.923313543,4.036160507
2023-03-31,572374,Jr Mortgage & HELOC,39.6223687,61.13622351,3.177994786,4.439199585
2023-06-30,572374,Jr Mortgage & HELOC,40.25387422,58.66030224,2.984330109,4.43687178
2023-09-30,572374,Jr Mortgage & HELOC,41.45247107,57.57083043,2.876327714,4.327488348
2023-12-31,572374,Jr Mortgage & HELOC,41.00881816,57.62093124,2.78521876,4.205849988
2024-03-31,572374,Jr Mortgage & HELOC,41.13225659,57.22737913,2.706744946,4.087848389
2020-12-31,572374,Credit Cards,0,0,0,0
2021-03-31,572374,Credit Cards,0,0,0,0
2021-06-30,572374,Credit Cards,0,0,0,0
2021-09-30,572374,Credit Cards,0,0,0,0
2021-12-31,572374,Credit Cards,0,0,0,0
2022-03-31,572374,Credit Cards,0,0,0,0
2022-06-30,572374,Credit Cards,0,0,0,0
2022-09-30,572374,Credit Cards,0,0,0,0
2022-12-31,572374,Credit Cards,0,0,0,0
2023-03-31,572374,Credit Cards,0,0,0,0
2023-06-30,572374,Credit Cards,0,0,0,0
2023-09-30,572374,Credit Cards,0,0,0,0
2023-12-31,572374,Credit Cards,0,0,0,0
2024-03-31,572374,Credit Cards,0,0,0,0
2020-12-31,574976,Comm. & Industrial,115.3125,115.3125,48.30218407,48.30218407
2021-03-31,574976,Comm. & Industrial,151.4637672,135.3095395,74.20340896,73.15721975
2021-06-30,574976,Comm. & Industrial,129.4929358,170.1059332,145.180624,148.2974812
2021-09-30,574976,Comm. & Industrial,117.045943,180.5383733,4949.049266,5316.272129
2021-12-31,574976,Comm. & Industrial,107.6870378,181.4226234,2427.550612,2832.609406
2022-03-31,574976,Comm. & Industrial,100.8483659,187.7096754,1708.312652,2123.424963
2022-06-30,574976,Comm. & Industrial,97.1843068,193.9967273,1314.693569,1726.698004
2022-09-30,574976,Comm. & Industrial,93.52024774,199.8970926,921.1738868,1325.356877
2022-12-31,574976,Comm. & Industrial,92.84963391,187.6231501,699.6642551,1079.982858
2023-03-31,574976,Comm. & Industrial,96.02424674,178.0506087,548.9944205,898.9159992
2023-06-30,574976,Comm. & Industrial,96.02424674,174.0782709,431.7763775,767.08545
2023-09-30,574976,Comm. & Industrial,99.19885957,170.7603127,358.0481145,657.7636021
2023-12-31,574976,Comm. & Industrial,96.11077195,167.4504717,306.0081639,570.99018
2024-03-31,574976,Comm. & Industrial,96.19729716,161.052543,268.4539304,501.2471944
2020-12-31,574976,Comm. Real Estate,300.1625,300.1625,7.585288295,7.585288295
2021-03-31,574976,Comm. Real Estate,544.2993685,551.0519339,8.299246726,8.318272126
2021-06-30,574976,Comm. Real Estate,457.823516,693.6953752,8.786265154,9.473208002
2021-09-30,574976,Comm. Real Estate,400.3080675,750.931788,9.127944386,10.81837518
2021-12-31,574976,Comm. Real Estate,357.2557223,765.7897854,9.286634432,12.13993531
2022-03-31,574976,Comm. Real Estate,330.6882701,803.3243682,9.376491722,13.5772715
2022-06-30,574976,Comm. Real Estate,313.7742859,840.8589509,9.390138143,15.07741663
2022-09-30,574976,Comm. Real Estate,296.8603016,875.2687229,9.388577245,16.72551846
2022-12-31,574976,Comm. Real Estate,294.7463857,808.1340036,9.388394099,18.19962863
2023-03-31,574976,Comm. Real Estate,304.3998537,752.3375769,9.407309488,19.501836
2023-06-30,574976,Comm. Real Estate,304.3998537,723.016476,8.729982114,20.00697865
2023-09-30,574976,Comm. Real Estate,314.0533217,686.8639502,8.326074155,20.00244495
2023-12-31,574976,Comm. Real Estate,299.5902183,655.1840949,8.044560535,19.7438735
2024-03-31,574976,Comm. Real Estate,294.7805829,609.0411361,7.871965114,19.31050617
2020-12-31,574976,Jr Mortgage & HELOC,21.0125,21.0125,7.407298422,7.407298422
2021-03-31,574976,Jr Mortgage & HELOC,40.70007337,36.99288067,8.337913403,8.193994226
2021-06-30,574976,Jr Mortgage & HELOC,34.20266735,47.42121986,9.069257169,9.447652435
2021-09-30,574976,Jr Mortgage & HELOC,30.40072017,50.94019491,9.834093093,11.07916744
2021-12-31,574976,Jr Mortgage & HELOC,27.54119816,51.53515495,10.61504215,12.96735746
2022-03-31,574976,Jr Mortgage & HELOC,25.43062233,53.60462257,11.51873317,15.27223435
2022-06-30,574976,Jr Mortgage & HELOC,24.21853278,55.67409019,12.29010508,17.75768561
